,Row,YEAR,MONTH,SEASON,LAKE,CRUISE_ID,VISIT_ID,STATION_ID,STN_DEPTH_M,LATITUDE,LONGITUDE,SAMPLING_DATE,TIME_ZONE,SAMPLE_DEPTH_M,DEPTH_CODE,MEDIUM,SAMPLE_TYPE,QC_TYPE,SAMPLE_ID,Particulate Organic Carbon (mg/L),Extracted Chlorophyll a (µg/L),CTD Specific Conductivity (µS/cm),Total Nitrogen (mg/L),Nitrate + Nitrite (mg N/L),CTD Dissolved Oxygen (mg/L),Total Phosphorus (µg P/L),Secchi Depth (m),Total Suspended Solids (mg/L),CTD Temperature (°C),Turbidity (NTU)
357,358.0,2011.0,April    ,Spring,Erie,ER1111-SV,E063M11,ER63,46.7,42.417,-79.801,2011-04-13 01:08:00,EDT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,11GC20S41,,,280.5,,0.162,,5.4805,,,1.1,0.28
358,359.0,2011.0,April    ,Spring,Erie,ER1111-SV,E063M11,ER63,46.7,42.417,-79.801,2011-04-13 01:08:00,EDT,22.1,Middle Depth,surface water,INSITU_MEAS,routine field sample,11GC20S43,,,281.9,,0.162,,5.2535,,,1.1,0.248
359,360.0,2011.0,April    ,Spring,Erie,ER1111-SV,E063M11,ER63,46.7,42.417,-79.801,2011-04-13 01:08:00,EDT,5.0,Five Meter,surface water,INSITU_MEAS,routine field sample,11GC20S4A,,,,,,,,,,1.1,
360,361.0,2011.0,April    ,Spring,Erie,ER1111-SV,E063M11,ER63,46.7,42.417,-79.801,2011-04-13 01:08:00,EDT,10.0,Ten Meter,surface water,INSITU_MEAS,routine field sample,11GC20S4B,,,,,,,,,,1.1,
361,362.0,2011.0,April    ,Spring,Erie,ER1111-SV,E063M11,ER63,46.7,42.417,-79.801,2011-04-13 01:08:00,EDT,20.0,Twenty Meter,surface water,INSITU_MEAS,routine field sample,11GC20S4C,,,,,,,,,,1.1,
362,363.0,2011.0,April    ,Spring,Erie,ER1111-SV,E063M11,ER63,46.7,42.417,-79.801,2011-04-13 01:08:00,EDT,35.2,Bottom Minus 10,surface water,INSITU_MEAS,routine field sample,11GC20S50,,,281.6,,0.162,,5.554,,,1.1,0.237
363,364.0,2011.0,April    ,Spring,Erie,ER1111-SV,E063M11,ER63,46.7,42.417,-79.801,2011-04-13 01:08:00,EDT,44.3,Bottom Minus,surface water,INSITU_MEAS,routine field sample,11GC20S51,,,281.6,,0.162,,5.7755,,,1.1,0.17
364,365.0,2011.0,April    ,Spring,Erie,ER1111-SV,E0FOM11,ERFO,32.1,42.417,-79.584,2011-04-13 04:49:00,EDT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,11GC20S61,,,275.6,,0.1,,4.591,,,1.5,0.984
365,366.0,2011.0,April    ,Spring,Erie,ER1111-SV,E0FOM11,ERFO,32.1,42.417,-79.584,2011-04-13 04:49:00,EDT,15.4,Middle Depth,surface water,INSITU_MEAS,routine field sample,11GC20S63,,,276.4,,0.1,,4.415,,,1.5,1.18
366,367.0,2011.0,April    ,Spring,Erie,ER1111-SV,E0FOM11,ERFO,32.1,42.417,-79.584,2011-04-13 04:49:00,EDT,5.1,Five Meter,surface water,INSITU_MEAS,routine field sample,11GC20S6A,,,,,,,,,,1.5,
367,368.0,2011.0,April    ,Spring,Erie,ER1111-SV,E0FOM11,ERFO,32.1,42.417,-79.584,2011-04-13 04:49:00,EDT,10.0,Ten Meter,surface water,INSITU_MEAS,routine field sample,11GC20S6B,,,,,,,,,,1.5,
368,369.0,2011.0,April    ,Spring,Erie,ER1111-SV,E0FOM11,ERFO,32.1,42.417,-79.584,2011-04-13 04:49:00,EDT,20.0,Twenty Meter,surface water,INSITU_MEAS,routine field sample,11GC20S6C,,,,,,,,,,1.5,
369,370.0,2011.0,April    ,Spring,Erie,ER1111-SV,E0FOM11,ERFO,32.1,42.417,-79.584,2011-04-13 04:49:00,EDT,21.2,Bottom Minus 10,surface water,INSITU_MEAS,routine field sample,11GC20S70,,,276.5,,0.099,,4.7175,,,1.6,1.14
370,371.0,2011.0,April    ,Spring,Erie,ER1111-SV,E0FOM11,ERFO,32.1,42.417,-79.584,2011-04-13 04:49:00,EDT,30.3,Bottom Minus,surface water,INSITU_MEAS,routine field sample,11GC20S71,,,276.5,,0.098,,5.502000000000001,,,1.6,1.25
371,372.0,2011.0,April    ,Spring,Erie,ER1111-SV,E009M11,ER09,49.2,42.538000000000004,-79.617,2011-04-13 05:55:00,EDT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,11GC20S81,,,277.4,,0.149,14.03,6.7665,,,1.0,0.279
372,373.0,2011.0,April    ,Spring,Erie,ER1111-SV,E009M11,ER09,49.2,42.538000000000004,-79.617,2011-04-13 05:55:00,EDT,24.5,Middle Depth,surface water,INSITU_MEAS,routine field sample,11GC20S83,,,278.4,,0.153,,5.9345,,,1.0,0.213
373,374.0,2011.0,April    ,Spring,Erie,ER1111-SV,E009M11,ER09,49.2,42.538000000000004,-79.617,2011-04-13 05:55:00,EDT,5.1,Five Meter,surface water,INSITU_MEAS,routine field sample,11GC20S8A,,,,,,,,,,1.0,
374,375.0,2011.0,April    ,Spring,Erie,ER1111-SV,E009M11,ER09,49.2,42.538000000000004,-79.617,2011-04-13 05:55:00,EDT,9.9,Ten Meter,surface water,INSITU_MEAS,routine field sample,11GC20S8B,,,,,,,,,,1.0,
375,376.0,2011.0,April    ,Spring,Erie,ER1111-SV,E009M11,ER09,49.2,42.538000000000004,-79.617,2011-04-13 05:55:00,EDT,20.1,Twenty Meter,surface water,INSITU_MEAS,routine field sample,11GC20S8C,,,,,,,,,,1.0,
376,377.0,2011.0,April    ,Spring,Erie,ER1111-SV,E009M11,ER09,49.2,42.538000000000004,-79.617,2011-04-13 05:55:00,EDT,38.9,Bottom Minus 10,surface water,INSITU_MEAS,routine field sample,11GC20S90,,,277.9,,0.149,,6.291,,,1.0,0.21
377,378.0,2011.0,April    ,Spring,Erie,ER1111-SV,E009M11,ER09,49.2,42.538000000000004,-79.617,2011-04-13 05:55:00,EDT,47.9,Bottom Minus,surface water,INSITU_MEAS,routine field sample,11GC20S91,,,278.2,,0.149,,6.553000000000001,,,1.0,0.24
378,379.0,2011.0,April    ,Spring,Erie,ER1111-SV,E010M11,ER10,34.0,42.68,-79.695,2011-04-13 06:59:00,EDT,16.5,Middle Depth,surface water,INSITU_MEAS,field duplicate,11GC21D03,,,275.9,,0.13,,4.9065,,,1.1,0.312
379,380.0,2011.0,April    ,Spring,Erie,ER1111-SV,E010M11,ER10,34.0,42.68,-79.695,2011-04-13 06:59:00,EDT,0.0,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,11GC21I12,,,,,0.129,,4.606,,,1.1,
380,381.0,2011.0,April    ,Spring,Erie,ER1111-SV,E010M11,ER10,34.0,42.68,-79.695,2011-04-13 06:59:00,EDT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,11GC21S01,,,274.2,,0.127,,5.3975,,,1.1,0.32
381,382.0,2011.0,April    ,Spring,Erie,ER1111-SV,E010M11,ER10,34.0,42.68,-79.695,2011-04-13 06:59:00,EDT,16.5,Middle Depth,surface water,INSITU_MEAS,routine field sample,11GC21S03,,,276.3,,0.13,,4.1695,,,1.1,0.302
382,383.0,2011.0,April    ,Spring,Erie,ER1111-SV,E010M11,ER10,34.0,42.68,-79.695,2011-04-13 06:59:00,EDT,5.1,Five Meter,surface water,INSITU_MEAS,routine field sample,11GC21S0A,,,,,,,,,,1.1,
383,384.0,2011.0,April    ,Spring,Erie,ER1111-SV,E010M11,ER10,34.0,42.68,-79.695,2011-04-13 06:59:00,EDT,10.0,Ten Meter,surface water,INSITU_MEAS,routine field sample,11GC21S0B,,,,,,,,,,1.1,
384,385.0,2011.0,April    ,Spring,Erie,ER1111-SV,E010M11,ER10,34.0,42.68,-79.695,2011-04-13 06:59:00,EDT,20.0,Twenty Meter,surface water,INSITU_MEAS,routine field sample,11GC21S0C,,,,,,,,,,1.1,
385,386.0,2011.0,April    ,Spring,Erie,ER1111-SV,E010M11,ER10,34.0,42.68,-79.695,2011-04-13 06:59:00,EDT,22.4,Bottom Minus 10,surface water,INSITU_MEAS,routine field sample,11GC21S10,,,276.6,,0.134,,4.2780000000000005,,,1.1,0.306
386,387.0,2011.0,April    ,Spring,Erie,ER1111-SV,E010M11,ER10,34.0,42.68,-79.695,2011-04-13 06:59:00,EDT,31.8,Bottom Minus,surface water,INSITU_MEAS,routine field sample,11GC21S11,,,276.8,,0.133,,4.4565,,,1.1,0.334
387,388.0,2011.0,August   ,Summer,Erie,ER1121-SV,E009G11,ER09,48.7,42.537833,-79.616833,2011-08-11 13:44:00,EDT,36.6,Mid Hypolimnion,surface water,INSITU_MEAS,lab duplicate,11GC39C46,,,,,0.186,,3.1345,,,0.0,
388,389.0,2011.0,August   ,Summer,Erie,ER1121-SV,E015G11,ER15M,64.2,42.516999999999996,-79.893,2011-08-11 08:09:00,EDT,,"Integrated, Summer",surface water,INSITU_MEAS,routine field sample,11GC39I12,,,,,0.06,,3.6775,,,24.4,
389,390.0,2011.0,August   ,Summer,Erie,ER1121-SV,E063G11,ER63,45.7,42.416167,-79.800667,2011-08-11 06:33:00,EDT,,"Integrated, Summer",surface water,INSITU_MEAS,routine field sample,11GC39I32,,,,,0.082,,4.5325,,,24.8,
390,391.0,2011.0,August   ,Summer,Erie,ER1121-SV,E009G11,ER09,48.7,42.537833,-79.616833,2011-08-11 13:44:00,EDT,,"Integrated, Spring",surface water,Composite,routine field sample,11GC39I52,,,,,0.085,,3.787,,,,
391,392.0,2011.0,August   ,Summer,Erie,ER1121-SV,E010G11,ER10,33.1,42.678999999999995,-79.69166700000001,2011-08-11 15:15:00,EDT,,"Integrated, Spring",surface water,Composite,routine field sample,11GC39I72,,,,,0.095,,3.5365,,,,
392,393.0,2011.0,August   ,Summer,Erie,ER1121-SV,E042G11,ER42,22.0,41.966,-82.042,2011-08-10 05:10:00,EDT,,"Integrated, Spring",surface water,Composite,routine field sample,11GC39I92,,,,,0.317,,4.888,,,,
393,394.0,2011.0,August   ,Summer,Erie,ER1121-SV,E063G11,ER63,45.7,42.416167,-79.800667,2011-08-11 06:33:00,EDT,0.0,Synthetic Sample,surface water,INSITU_MEAS,field blank,11GC39R20,,,1.68,,-0.003068,,-0.10300000000000001,,,0.0,0.06
394,395.0,2011.0,August   ,Summer,Erie,ER1121-SV,E015G11,ER15M,64.2,42.516999999999996,-79.893,2011-08-11 08:09:00,EDT,2.3,Surface,surface water,INSITU_MEAS,routine field sample,11GC39S01,,,279.6,,0.059000000000000004,,3.83,,,23.9,0.602
395,396.0,2011.0,August   ,Summer,Erie,ER1121-SV,E015G11,ER15M,64.2,42.516999999999996,-79.893,2011-08-11 08:09:00,EDT,5.4,Mid Epilimnion,surface water,INSITU_MEAS,routine field sample,11GC39S02,,,278.6,,0.06,,3.2630000000000003,,,23.9,0.618
396,397.0,2011.0,August   ,Summer,Erie,ER1121-SV,E015G11,ER15M,64.2,42.516999999999996,-79.893,2011-08-11 08:09:00,EDT,11.1,Lower Epilimnion,surface water,INSITU_MEAS,routine field sample,11GC39S03,,,280.3,,0.068,,17.912000000000003,,,23.9,0.722
397,398.0,2011.0,August   ,Summer,Erie,ER1121-SV,E015G11,ER15M,64.2,42.516999999999996,-79.893,2011-08-11 08:09:00,EDT,14.5,Thermocline,surface water,INSITU_MEAS,routine field sample,11GC39S04,,,284.8,,0.087,,16.726499999999998,,,13.6,0.86
398,399.0,2011.0,August   ,Summer,Erie,ER1121-SV,E015G11,ER15M,64.2,42.516999999999996,-79.893,2011-08-11 08:09:00,EDT,28.4,Upper Hypolimnion,surface water,INSITU_MEAS,routine field sample,11GC39S05,,,284.7,,0.149,,20.6255,,,5.5,0.439
399,400.0,2011.0,August   ,Summer,Erie,ER1121-SV,E015G11,ER15M,64.2,42.516999999999996,-79.893,2011-08-11 08:08:00,EDT,45.2,Mid Hypolimnion,surface water,INSITU_MEAS,routine field sample,11GC39S06,,,287.4,,0.18100000000000002,,4.852,,,4.7,0.172
400,401.0,2011.0,August   ,Summer,Erie,ER1121-SV,E015G11,ER15M,64.2,42.516999999999996,-79.893,2011-08-11 08:09:00,EDT,40.2,Forty Meter,surface water,INSITU_MEAS,routine field sample,11GC39S07,,,287.0,,0.184,,5.0785,,,24.4,0.189
401,402.0,2011.0,August   ,Summer,Erie,ER1121-SV,E015G11,ER15M,64.2,42.516999999999996,-79.893,2011-08-11 08:09:00,EDT,52.7,Bottom Minus 10,surface water,INSITU_MEAS,routine field sample,11GC39S10,,,287.0,,0.182,,5.7835,,,4.7,0.233
402,403.0,2011.0,August   ,Summer,Erie,ER1121-SV,E015G11,ER15M,64.2,42.516999999999996,-79.893,2011-08-11 08:09:00,EDT,61.4,Bottom Minus,surface water,INSITU_MEAS,routine field sample,11GC39S11,,,286.9,,0.185,,4.6045,,,4.7,0.199
403,404.0,2011.0,August   ,Summer,Erie,ER1121-SV,E063G11,ER63,45.7,42.416167,-79.800667,2011-08-11 06:33:00,EDT,2.2,Surface,surface water,INSITU_MEAS,routine field sample,11GC39S21,,,279.0,,0.081,,2.7425,,,24.8,0.602
404,405.0,2011.0,August   ,Summer,Erie,ER1121-SV,E063G11,ER63,45.7,42.416167,-79.800667,2011-08-11 06:33:00,EDT,10.3,Mid Epilimnion,surface water,INSITU_MEAS,routine field sample,11GC39S22,,,278.7,,0.08199999999999999,,2.9335,,,24.2,0.6
405,406.0,2011.0,August   ,Summer,Erie,ER1121-SV,E063G11,ER63,45.7,42.416167,-79.800667,2011-08-11 06:33:00,EDT,33.1,Mid Hypolimnion,surface water,INSITU_MEAS,routine field sample,11GC39S26,,,284.4,,0.081,,3.6255,,,5.3,0.223
406,407.0,2011.0,August   ,Summer,Erie,ER1121-SV,E063G11,ER63,45.7,42.416167,-79.800667,2011-08-11 06:33:00,EDT,5.0,Five Meter,surface water,INSITU_MEAS,routine field sample,11GC39S2A,,,,,,,,,,24.8,
407,408.0,2011.0,August   ,Summer,Erie,ER1121-SV,E063G11,ER63,45.7,42.416167,-79.800667,2011-08-11 06:33:00,EDT,14.2,Lower Epilimnion,surface water,INSITU_MEAS,routine field sample,11GC39S2B,,,,,,,,,,24.2,
408,409.0,2011.0,August   ,Summer,Erie,ER1121-SV,E063G11,ER63,45.7,42.416167,-79.800667,2011-08-11 06:33:00,EDT,20.2,Twenty Meter,surface water,INSITU_MEAS,routine field sample,11GC39S2C,,,,,,,,,,5.8,
409,410.0,2011.0,August   ,Summer,Erie,ER1121-SV,E063G11,ER63,45.7,42.416167,-79.800667,2011-08-11 06:33:00,EDT,44.3,Bottom Minus,surface water,INSITU_MEAS,routine field sample,11GC39S31,,,282.9,,0.18,,17.4325,,,5.3,0.214
410,411.0,2011.0,August   ,Summer,Erie,ER1121-SV,E009G11,ER09,48.7,42.537833,-79.616833,2011-08-11 13:44:00,EDT,1.9,Surface,surface water,INSITU_MEAS,routine field sample,11GC39S41,,,278.1,,0.083,,3.6445,,,24.6,0.561
411,412.0,2011.0,August   ,Summer,Erie,ER1121-SV,E009G11,ER09,48.7,42.537833,-79.616833,2011-08-11 13:44:00,EDT,10.0,Mid Epilimnion,surface water,INSITU_MEAS,routine field sample,11GC39S42,,,278.4,,0.078,,3.677,,,24.5,0.646
412,413.0,2011.0,August   ,Summer,Erie,ER1121-SV,E009G11,ER09,48.7,42.537833,-79.616833,2011-08-11 13:44:00,EDT,36.6,Mid Hypolimnion,surface water,INSITU_MEAS,routine field sample,11GC39S46,,,286.8,,0.19,,3.1115000000000004,,,5.1,0.258
413,414.0,2011.0,August   ,Summer,Erie,ER1121-SV,E009G11,ER09,48.7,42.537833,-79.616833,2011-08-11 13:44:00,EDT,4.9,Five Meter,surface water,INSITU_MEAS,routine field sample,11GC39S4A,,,,,,,,,,24.5,
414,415.0,2011.0,August   ,Summer,Erie,ER1121-SV,E009G11,ER09,48.7,42.537833,-79.616833,2011-08-11 13:44:00,EDT,20.5,Twenty Meter,surface water,INSITU_MEAS,routine field sample,11GC39S4C,,,,,,,,,,15.5,
415,416.0,2011.0,August   ,Summer,Erie,ER1121-SV,E009G11,ER09,48.7,42.537833,-79.616833,2011-08-11 13:44:00,EDT,48.1,Bottom Minus,surface water,INSITU_MEAS,routine field sample,11GC39S51,,,286.5,,0.183,9.97,3.2885,,,5.1,0.261
416,417.0,2011.0,August   ,Summer,Erie,ER1121-SV,E009G11,ER09,48.7,42.537833,-79.616833,2011-08-11 13:44:00,EDT,12.8,Deep Chlorophyll Layer,surface water,INSITU_MEAS,routine field sample,11GC39S55,,,278.2,,0.073,,3.3724999999999996,,,24.4,0.512
417,418.0,2011.0,August   ,Summer,Erie,ER1121-SV,E010G11,ER10,33.1,42.678999999999995,-79.69166700000001,2011-08-11 15:15:00,EDT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,11GC39S61,,,277.4,,0.08800000000000001,,3.101,,,24.4,0.543
418,419.0,2011.0,August   ,Summer,Erie,ER1121-SV,E010G11,ER10,33.1,42.678999999999995,-79.69166700000001,2011-08-11 15:15:00,EDT,7.0,Mid Epilimnion,surface water,INSITU_MEAS,routine field sample,11GC39S62,,,277.2,,0.092,,3.166,,,24.5,0.563
419,420.0,2011.0,August   ,Summer,Erie,ER1121-SV,E010G11,ER10,33.1,42.678999999999995,-79.69166700000001,2011-08-11 15:15:00,EDT,27.0,Mid Hypolimnion,surface water,INSITU_MEAS,routine field sample,11GC39S66,,,285.3,,0.13,,3.3585000000000003,,,6.2,0.328
420,421.0,2011.0,August   ,Summer,Erie,ER1121-SV,E010G11,ER10,33.1,42.678999999999995,-79.69166700000001,2011-08-11 15:15:00,EDT,10.1,Ten Meter,surface water,INSITU_MEAS,routine field sample,11GC39S6B,,,,,,,,,,24.5,
421,422.0,2011.0,August   ,Summer,Erie,ER1121-SV,E010G11,ER10,33.1,42.678999999999995,-79.69166700000001,2011-08-11 15:15:00,EDT,15.0,Lower Epilimnion,surface water,INSITU_MEAS,routine field sample,11GC39S6C,,,,,,,,,,16.0,
422,423.0,2011.0,August   ,Summer,Erie,ER1121-SV,E010G11,ER10,33.1,42.678999999999995,-79.69166700000001,2011-08-11 15:15:00,EDT,31.9,Bottom Minus,surface water,INSITU_MEAS,routine field sample,11GC39S71,,,284.9,,0.13,,3.3545,,,6.1,0.366
423,424.0,2011.0,August   ,Summer,Erie,ER1121-SV,E042G11,ER42,22.0,41.966,-82.042,2011-08-10 05:10:00,EDT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,11GC39S81,,,283.2,,0.315,3.4,5.1835,,,26.1,0.618
424,425.0,2011.0,August   ,Summer,Erie,ER1121-SV,E042G11,ER42,22.0,41.966,-82.042,2011-08-10 05:10:00,EDT,5.0,Mid Epilimnion,surface water,INSITU_MEAS,routine field sample,11GC39S82,,,283.4,,0.314,,4.6385,,,26.0,0.66
425,426.0,2011.0,August   ,Summer,Erie,ER1121-SV,E042G11,ER42,22.0,41.966,-82.042,2011-08-10 05:10:00,EDT,16.5,Mid Hypolimnion,surface water,INSITU_MEAS,routine field sample,11GC39S86,,,285.7,,0.247,,5.279,,,9.4,0.806
426,427.0,2011.0,August   ,Summer,Erie,ER1121-SV,E042G11,ER42,22.0,41.966,-82.042,2011-08-10 05:10:00,EDT,10.1,Lower Epilimnion,surface water,INSITU_MEAS,routine field sample,11GC39S8B,,,,,,,,,,25.9,
427,428.0,2011.0,August   ,Summer,Erie,ER1121-SV,E042G11,ER42,22.0,41.966,-82.042,2011-08-10 05:10:00,EDT,20.0,Bottom Minus,surface water,INSITU_MEAS,routine field sample,11GC39S91,,,286.4,,0.22699999999999998,7.89,5.607,,,9.2,0.881
428,429.0,2011.0,August   ,Summer,Erie,ER1121-SV,E036G11,ER36,23.3,41.935,-81.4785,2011-08-10 11:19:00,EDT,2.5,Surface,surface water,INSITU_MEAS,field duplicate,11GC40D41,,,275.1,,0.242,,4.6625,,,25.8,0.722
429,430.0,2011.0,August   ,Summer,Erie,ER1121-SV,E043G11,ER43,20.9,41.7885,-81.9445,2011-08-10 08:21:00,EDT,,"Integrated, Spring",surface water,Composite,routine field sample,11GC40I12,,,,,0.25,,4.259,,,,
430,431.0,2011.0,August   ,Summer,Erie,ER1121-SV,E073G11,ER73,24.5,41.9775,-81.758167,2011-08-10 06:40:00,EDT,,"Integrated, Spring",surface water,Composite,routine field sample,11GC40I32,,,,,0.214,,4.1855,,,,
431,432.0,2011.0,August   ,Summer,Erie,ER1121-SV,E036G11,ER36,23.3,41.935,-81.4785,2011-08-10 11:19:00,EDT,,"Integrated, Summer",surface water,INSITU_MEAS,routine field sample,11GC40I52,,,,,0.24,,4.694500000000001,,,26.8,
432,433.0,2011.0,August   ,Summer,Erie,ER1121-SV,E037G11,ER37,23.8,42.11,-81.574833,2011-08-10 15:44:00,EDT,,"Integrated, Spring",surface water,Composite,routine field sample,11GC40I72,,,,,0.194,,4.914,,,,
433,434.0,2011.0,August   ,Summer,Erie,ER1121-SV,E038G11,ER38,22.0,42.281667,-81.67183299999999,2011-08-10 18:16:00,EDT,,"Integrated, Spring",surface water,Composite,routine field sample,11GC40I92,,,,,0.186,,3.9695,,,,
434,435.0,2011.0,August   ,Summer,Erie,ER1121-SV,E043G11,ER43,20.9,41.7885,-81.9445,2011-08-10 08:21:00,EDT,2.1,Surface,surface water,INSITU_MEAS,routine field sample,11GC40S01,,,279.5,,0.251,8.01,5.5975,,,25.8,0.833
435,436.0,2011.0,August   ,Summer,Erie,ER1121-SV,E043G11,ER43,20.9,41.7885,-81.9445,2011-08-10 08:21:00,EDT,5.0,Mid Epilimnion,surface water,INSITU_MEAS,routine field sample,11GC40S02,,,279.0,,0.251,,3.6165000000000003,,,25.8,0.726
436,437.0,2011.0,August   ,Summer,Erie,ER1121-SV,E043G11,ER43,20.9,41.7885,-81.9445,2011-08-10 08:21:00,EDT,18.0,Mid Hypolimnion,surface water,INSITU_MEAS,routine field sample,11GC40S06,,,285.4,,0.163,,5.288,,,10.8,1.06
437,438.0,2011.0,August   ,Summer,Erie,ER1121-SV,E043G11,ER43,20.9,41.7885,-81.9445,2011-08-10 08:21:00,EDT,10.1,Lower Epilimnion,surface water,INSITU_MEAS,routine field sample,11GC40S0B,,,,,,,,,,25.8,
438,439.0,2011.0,August   ,Summer,Erie,ER1121-SV,E043G11,ER43,20.9,41.7885,-81.9445,2011-08-10 08:21:00,EDT,20.6,Bottom Minus,surface water,INSITU_MEAS,routine field sample,11GC40S11,,,286.2,,0.16699999999999998,7.89,5.4745,,,10.8,1.19
439,440.0,2011.0,August   ,Summer,Erie,ER1121-SV,E073G11,ER73,24.5,41.9775,-81.758167,2011-08-10 06:40:00,EDT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,11GC40S21,,,268.7,,0.21899999999999997,8.05,3.279,,,25.7,0.739
440,441.0,2011.0,August   ,Summer,Erie,ER1121-SV,E073G11,ER73,24.5,41.9775,-81.758167,2011-08-10 06:40:00,EDT,5.0,Mid Epilimnion,surface water,INSITU_MEAS,routine field sample,11GC40S22,,,272.3,,0.218,,3.2315,,,25.7,0.825
441,442.0,2011.0,August   ,Summer,Erie,ER1121-SV,E073G11,ER73,24.5,41.9775,-81.758167,2011-08-10 06:40:00,EDT,20.0,Mid Hypolimnion,surface water,INSITU_MEAS,routine field sample,11GC40S26,,,281.1,,0.057999999999999996,,4.0525,,,9.1,0.753
442,443.0,2011.0,August   ,Summer,Erie,ER1121-SV,E073G11,ER73,24.5,41.9775,-81.758167,2011-08-10 06:40:00,EDT,11.9,Lower Epilimnion,surface water,INSITU_MEAS,routine field sample,11GC40S2B,,,,,,,,,,25.6,
443,444.0,2011.0,August   ,Summer,Erie,ER1121-SV,E073G11,ER73,24.5,41.9775,-81.758167,2011-08-10 06:40:00,EDT,22.1,Bottom Minus,surface water,INSITU_MEAS,routine field sample,11GC40S31,,,281.0,,0.057999999999999996,5.0,3.939,,,9.1,0.651
444,445.0,2011.0,August   ,Summer,Erie,ER1121-SV,E036G11,ER36,23.3,41.935,-81.4785,2011-08-10 11:19:00,EDT,2.5,Surface,surface water,INSITU_MEAS,routine field sample,11GC40S41,,,275.4,,0.242,8.03,4.341,,,25.8,0.718
445,446.0,2011.0,August   ,Summer,Erie,ER1121-SV,E036G11,ER36,23.3,41.935,-81.4785,2011-08-10 11:19:00,EDT,5.0,Mid Epilimnion,surface water,INSITU_MEAS,routine field sample,11GC40S42,,,275.7,,0.24,,3.6929999999999996,,,25.8,0.698
446,447.0,2011.0,August   ,Summer,Erie,ER1121-SV,E036G11,ER36,23.3,41.935,-81.4785,2011-08-10 11:19:00,EDT,17.5,Mid Hypolimnion,surface water,INSITU_MEAS,routine field sample,11GC40S46,,,282.1,,0.043,,5.2509999999999994,,,10.2,0.716
447,448.0,2011.0,August   ,Summer,Erie,ER1121-SV,E036G11,ER36,23.3,41.935,-81.4785,2011-08-10 11:19:00,EDT,10.0,Ten Meter,surface water,INSITU_MEAS,routine field sample,11GC40S4B,,,,,,,,,,25.8,
448,449.0,2011.0,August   ,Summer,Erie,ER1121-SV,E036G11,ER36,23.3,41.935,-81.4785,2011-08-10 11:19:00,EDT,13.0,Lower Epilimnion,surface water,INSITU_MEAS,routine field sample,11GC40S4C,,,,,,,,,,25.8,
449,450.0,2011.0,August   ,Summer,Erie,ER1121-SV,E036G11,ER36,23.3,41.935,-81.4785,2011-08-10 11:19:00,EDT,21.9,Bottom Minus,surface water,INSITU_MEAS,routine field sample,11GC40S51,,,282.1,,0.045,4.83,5.4665,,,10.2,0.656
450,451.0,2011.0,August   ,Summer,Erie,ER1121-SV,E037G11,ER37,23.8,42.11,-81.574833,2011-08-10 15:44:00,EDT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,11GC40S61,,,272.1,,0.19399999999999998,8.0,3.6165,,,25.7,0.692
451,452.0,2011.0,August   ,Summer,Erie,ER1121-SV,E037G11,ER37,23.8,42.11,-81.574833,2011-08-10 15:44:00,EDT,4.8,Mid Epilimnion,surface water,INSITU_MEAS,routine field sample,11GC40S62,,,273.1,,0.192,,3.9165,,,25.7,0.726
452,453.0,2011.0,August   ,Summer,Erie,ER1121-SV,E037G11,ER37,23.8,42.11,-81.574833,2011-08-10 15:44:00,EDT,19.1,Mid Hypolimnion,surface water,INSITU_MEAS,routine field sample,11GC40S66,,,280.9,,0.066,,4.964,,,9.5,0.992
453,454.0,2011.0,August   ,Summer,Erie,ER1121-SV,E037G11,ER37,23.8,42.11,-81.574833,2011-08-10 15:44:00,EDT,10.5,Ten Meter,surface water,INSITU_MEAS,routine field sample,11GC40S6B,,,,,,,,,,25.6,
454,455.0,2011.0,August   ,Summer,Erie,ER1121-SV,E037G11,ER37,23.8,42.11,-81.574833,2011-08-10 15:44:00,EDT,22.7,Bottom Minus,surface water,INSITU_MEAS,routine field sample,11GC40S71,,,280.6,,0.075,4.07,4.3815,,,9.4,0.956
455,456.0,2011.0,August   ,Summer,Erie,ER1121-SV,E038G11,ER38,22.0,42.281667,-81.67183299999999,2011-08-10 18:16:00,EDT,1.8,Surface,surface water,INSITU_MEAS,routine field sample,11GC40S81,,,276.7,,0.19899999999999998,8.57,3.8629999999999995,,,24.5,0.597
456,457.0,2011.0,August   ,Summer,Erie,ER1121-SV,E038G11,ER38,22.0,42.281667,-81.67183299999999,2011-08-10 18:16:00,EDT,7.0,Mid Epilimnion,surface water,INSITU_MEAS,routine field sample,11GC40S82,,,276.3,,0.19399999999999998,,4.5600000000000005,,,24.5,0.641
